"","city","cityid","temp","WD","SD","WSE","time","isRadar","Radar","t_json","degree","province"
"1","\u4e0a\u6d77",101020100,6,"\u4e1c\u5317\u98ce",0.69,1,2015-01-13 03:36:00,1,"JC_RADAR_AZ9210_JB",1421091360,45,"\u4e0a\u6d77\u5e02"
"2","\u4e0a\u6d77",101020100,6,"\u4e1c\u5357\u98ce",0.67,1,2015-01-13 00:36:00,1,"JC_RADAR_AZ9210_JB",1421080560,135,"\u4e0a\u6d77\u5e02"
"3","\u4e0a\u6d77",101020100,6,"\u4e1c\u98ce",0.67,1,2015-01-13 01:36:00,1,"JC_RADAR_AZ9210_JB",1421084160,90,"\u4e0a\u6d77\u5e02"
"4","\u4e0a\u6d77",101020100,6,"\u4e1c\u98ce",0.72,1,2015-01-13 05:36:00,1,"JC_RADAR_AZ9210_JB",1421098560,90,"\u4e0a\u6d77\u5e02"
"5","\u4e0a\u6d77",101020100,6,"\u4e1c\u98ce",0.71,1,2015-01-13 04:36:00,1,"JC_RADAR_AZ9210_JB",1421094960,90,"\u4e0a\u6d77\u5e02"
"6","\u4e0a\u6d77",101020100,6,"\u897f\u5357\u98ce",0.67,1,2015-01-13 02:36:00,1,"JC_RADAR_AZ9210_JB",1421087760,225,"\u4e0a\u6d77\u5e02"
"7","\u4e0a\u6d77",101020100,7,"\u4e1c\u5317\u98ce",0.73,1,2015-01-13 07:41:00,1,"JC_RADAR_AZ9210_JB",1421106060,45,"\u4e0a\u6d77\u5e02"
"8","\u4e0a\u6d77",101020100,7,"\u4e1c\u5317\u98ce",0.88,1,2015-01-13 16:44:00,1,"JC_RADAR_AZ9210_JB",1421138640,45,"\u4e0a\u6d77\u5e02"
"9","\u4e0a\u6d77",101020100,7,"\u4e1c\u5317\u98ce",0.91,1,2015-01-13 18:46:00,1,"JC_RADAR_AZ9210_JB",1421145960,45,"\u4e0a\u6d77\u5e02"
"10","\u4e0a\u6d77",101020100,7,"\u4e1c\u5317\u98ce",0.74,1,2015-01-13 06:41:00,1,"JC_RADAR_AZ9210_JB",1421102460,45,"\u4e0a\u6d77\u5e02"
"11","\u4e0a\u6d77",101020100,7,"\u4e1c\u98ce",0.9,1,2015-01-13 17:41:00,1,"JC_RADAR_AZ9210_JB",1421142060,90,"\u4e0a\u6d77\u5e02"
"12","\u4e0a\u6d77",101020100,8,"\u4e1c\u5317\u98ce",0.77,1,2015-01-13 14:41:00,1,"JC_RADAR_AZ9210_JB",1421131260,45,"\u4e0a\u6d77\u5e02"
"13","\u4e0a\u6d77",101020100,8,"\u4e1c\u5317\u98ce",0.95,1,2015-01-13 23:36:00,1,"JC_RADAR_AZ9210_JB",1421163360,45,"\u4e0a\u6d77\u5e02"
"14","\u4e0a\u6d77",101020100,8,"\u4e1c\u5317\u98ce",0.94,1,2015-01-13 21:46:00,1,"JC_RADAR_AZ9210_JB",1421156760,45,"\u4e0a\u6d77\u5e02"
"15","\u4e0a\u6d77",101020100,8,"\u4e1c\u5317\u98ce",0.94,1,2015-01-13 22:56:00,1,"JC_RADAR_AZ9210_JB",1421160960,45,"\u4e0a\u6d77\u5e02"
"16","\u4e0a\u6d77",101020100,8,"\u4e1c\u98ce",0.69,1,2015-01-13 09:41:00,1,"JC_RADAR_AZ9210_JB",1421113260,90,"\u4e0a\u6d77\u5e02"
"17","\u4e0a\u6d77",101020100,8,"\u4e1c\u98ce",0.92,1,2015-01-13 19:51:00,1,"JC_RADAR_AZ9210_JB",1421149860,90,"\u4e0a\u6d77\u5e02"
"18","\u4e0a\u6d77",101020100,8,"\u4e1c\u98ce",0.94,2,2015-01-13 00:51:00,1,"JC_RADAR_AZ9210_JB",1421081460,90,"\u4e0a\u6d77\u5e02"
"19","\u4e0a\u6d77",101020100,8,"\u4e1c\u98ce",0.71,1,2015-01-13 08:41:00,1,"JC_RADAR_AZ9210_JB",1421109660,90,"\u4e0a\u6d77\u5e02"
"20","\u4e0a\u6d77",101020100,8,"\u4e1c\u98ce",0.82,2,2015-01-13 15:46:00,1,"JC_RADAR_AZ9210_JB",1421135160,90,"\u4e0a\u6d77\u5e02"
"21","\u4e0a\u6d77",101020100,9,"\u4e1c\u5317\u98ce",0.68,1,2015-01-13 11:41:00,1,"JC_RADAR_AZ9210_JB",1421120460,45,"\u4e0a\u6d77\u5e02"
"22","\u4e0a\u6d77",101020100,9,"\u4e1c\u5317\u98ce",0.68,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9210_JB",1421124000,45,"\u4e0a\u6d77\u5e02"
"23","\u4e0a\u6d77",101020100,9,"\u4e1c\u5317\u98ce",0.69,2,2015-01-13 10:41:00,1,"JC_RADAR_AZ9210_JB",1421116860,45,"\u4e0a\u6d77\u5e02"
"24","\u4e0a\u6d77",101020100,9,"\u4e1c\u5317\u98ce",0.71,1,2015-01-13 13:41:00,1,"JC_RADAR_AZ9210_JB",1421127660,45,"\u4e0a\u6d77\u5e02"
"25","\u4e4c\u9c81\u6728\u9f50",101130101,-1,"\u5357\u98ce",0.69,2,2015-01-13 22:00:00,1,"JC_RADAR_AZ9991_JB",1421157600,180,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"26","\u4e4c\u9c81\u6728\u9f50",101130101,-1,"\u5357\u98ce",0.71,2,2015-01-13 23:00:00,1,"JC_RADAR_AZ9991_JB",1421161200,180,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"27","\u4e4c\u9c81\u6728\u9f50",101130101,-2,"\u4e1c\u5317\u98ce",0.68,1,2015-01-13 15:00:00,1,"JC_RADAR_AZ9991_JB",1421132400,45,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"28","\u4e4c\u9c81\u6728\u9f50",101130101,-2,"\u4e1c\u5317\u98ce",0.7,1,2015-01-13 13:00:00,1,"JC_RADAR_AZ9991_JB",1421125200,45,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"29","\u4e4c\u9c81\u6728\u9f50",101130101,-2,"\u4e1c\u5317\u98ce",0.7,2,2015-01-13 14:00:00,1,"JC_RADAR_AZ9991_JB",1421128800,45,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"30","\u4e4c\u9c81\u6728\u9f50",101130101,-2,"\u5357\u98ce",0.7,2,2015-01-13 21:00:00,1,"JC_RADAR_AZ9991_JB",1421154000,180,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"31","\u4e4c\u9c81\u6728\u9f50",101130101,-2,"\u897f\u5357\u98ce",0.66,1,2015-01-13 00:00:00,1,"JC_RADAR_AZ9991_JB",1421078400,225,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"32","\u4e4c\u9c81\u6728\u9f50",101130101,-3,"\u4e1c\u5317\u98ce",0.69,2,2015-01-13 16:00:00,1,"JC_RADAR_AZ9991_JB",1421136000,45,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"33","\u4e4c\u9c81\u6728\u9f50",101130101,-4,"\u4e1c\u98ce",0.7,1,2015-01-13 18:00:00,1,"JC_RADAR_AZ9991_JB",1421143200,90,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"34","\u4e4c\u9c81\u6728\u9f50",101130101,-4,"\u4e1c\u98ce",0.7,2,2015-01-13 17:00:00,1,"JC_RADAR_AZ9991_JB",1421139600,90,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"35","\u4e4c\u9c81\u6728\u9f50",101130101,-4,"\u4e1c\u98ce",0.72,1,2015-01-13 12:00:00,1,"JC_RADAR_AZ9991_JB",1421121600,90,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"36","\u4e4c\u9c81\u6728\u9f50",101130101,-4,"\u4e1c\u98ce",0.72,1,2015-01-13 19:00:00,1,"JC_RADAR_AZ9991_JB",1421146800,90,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"37","\u4e4c\u9c81\u6728\u9f50",101130101,-4,"\u4e1c\u98ce",0.74,2,2015-01-13 00:00:00,1,"JC_RADAR_AZ9991_JB",1421078400,90,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"38","\u4e4c\u9c81\u6728\u9f50",101130101,-4,"\u5357\u98ce",0.72,1,2015-01-13 01:00:00,1,"JC_RADAR_AZ9991_JB",1421082000,180,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"39","\u4e4c\u9c81\u6728\u9f50",101130101,-5,"\u5357\u98ce",0.7,1,2015-01-13 02:00:00,1,"JC_RADAR_AZ9991_JB",1421085600,180,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"40","\u4e4c\u9c81\u6728\u9f50",101130101,-5,"\u5357\u98ce",0.71,1,2015-01-13 03:00:00,1,"JC_RADAR_AZ9991_JB",1421089200,180,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"41","\u4e4c\u9c81\u6728\u9f50",101130101,-5,"\u897f\u5357\u98ce",0.74,1,2015-01-13 04:00:00,1,"JC_RADAR_AZ9991_JB",1421092800,225,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"42","\u4e4c\u9c81\u6728\u9f50",101130101,-6,"\u5317\u98ce",0.78,0,2015-01-13 06:00:00,1,"JC_RADAR_AZ9991_JB",1421100000,0,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"43","\u4e4c\u9c81\u6728\u9f50",101130101,-6,"\u5317\u98ce",0.79,0,2015-01-13 07:00:00,1,"JC_RADAR_AZ9991_JB",1421103600,0,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"44","\u4e4c\u9c81\u6728\u9f50",101130101,-6,"\u5317\u98ce",0.79,0,2015-01-13 11:00:00,1,"JC_RADAR_AZ9991_JB",1421118000,0,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"45","\u4e4c\u9c81\u6728\u9f50",101130101,-6,"\u5357\u98ce",0.78,2,2015-01-13 08:00:00,1,"JC_RADAR_AZ9991_JB",1421107200,180,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"46","\u4e4c\u9c81\u6728\u9f50",101130101,-6,"\u897f\u5357\u98ce",0.74,1,2015-01-13 05:00:00,1,"JC_RADAR_AZ9991_JB",1421096400,225,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"47","\u4e4c\u9c81\u6728\u9f50",101130101,-6,"\u897f\u5357\u98ce",0.8,2,2015-01-13 09:00:00,1,"JC_RADAR_AZ9991_JB",1421110800,225,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"48","\u4e4c\u9c81\u6728\u9f50",101130101,-7,"\u4e1c\u5357\u98ce",0.82,1,2015-01-13 10:00:00,1,"JC_RADAR_AZ9991_JB",1421114400,135,"\u65b0\u7586\u7ef4\u543e\u5c14\u81ea\u6cbb\u533a"
"49","\u5170\u5dde",101160101,-1,"\u4e1c\u98ce",0.58,1,2015-01-13 00:50:00,1,"JC_RADAR_AZ9931_JB",1421081400,90,"\u7518\u8083\u7701"
"50","\u5170\u5dde",101160101,-2,"\u4e1c\u98ce",0.55,1,2015-01-13 10:40:00,1,"JC_RADAR_AZ9931_JB",1421116800,90,"\u7518\u8083\u7701"
"51","\u5170\u5dde",101160101,-4,"\u4e1c\u5317\u98ce",0.55,1,2015-01-13 00:30:00,1,"JC_RADAR_AZ9931_JB",1421080200,45,"\u7518\u8083\u7701"
"52","\u5170\u5dde",101160101,-5,"\u4e1c\u5317\u98ce",0.62,1,2015-01-13 03:30:00,1,"JC_RADAR_AZ9931_JB",1421091000,45,"\u7518\u8083\u7701"
"53","\u5170\u5dde",101160101,-5,"\u4e1c\u5317\u98ce",0.59,1,2015-01-13 01:30:00,1,"JC_RADAR_AZ9931_JB",1421083800,45,"\u7518\u8083\u7701"
"54","\u5170\u5dde",101160101,-5,"\u4e1c\u5317\u98ce",0.64,1,2015-01-13 02:30:00,1,"JC_RADAR_AZ9931_JB",1421087400,45,"\u7518\u8083\u7701"
"55","\u5170\u5dde",101160101,-5,"\u4e1c\u98ce",0.63,1,2015-01-13 09:40:00,1,"JC_RADAR_AZ9931_JB",1421113200,90,"\u7518\u8083\u7701"
"56","\u5170\u5dde",101160101,-6,"\u4e1c\u5357\u98ce",0.71,1,2015-01-13 07:40:00,1,"JC_RADAR_AZ9931_JB",1421106000,135,"\u7518\u8083\u7701"
"57","\u5170\u5dde",101160101,-6,"\u4e1c\u98ce",0.7,1,2015-01-13 06:40:00,1,"JC_RADAR_AZ9931_JB",1421102400,90,"\u7518\u8083\u7701"
"58","\u5170\u5dde",101160101,-6,"\u4e1c\u98ce",0.7,1,2015-01-13 08:40:00,1,"JC_RADAR_AZ9931_JB",1421109600,90,"\u7518\u8083\u7701"
"59","\u5170\u5dde",101160101,-6,"\u5317\u98ce",0.66,0,2015-01-13 04:30:00,1,"JC_RADAR_AZ9931_JB",1421094600,0,"\u7518\u8083\u7701"
"60","\u5170\u5dde",101160101,-7,"\u4e1c\u5317\u98ce",0.68,1,2015-01-13 05:40:00,1,"JC_RADAR_AZ9931_JB",1421098800,45,"\u7518\u8083\u7701"
"61","\u5170\u5dde",101160101,0,"\u4e1c\u5317\u98ce",0.55,1,2015-01-13 11:40:00,1,"JC_RADAR_AZ9931_JB",1421120400,45,"\u7518\u8083\u7701"
"62","\u5170\u5dde",101160101,0,"\u4e1c\u98ce",0.5,1,2015-01-13 22:50:00,1,"JC_RADAR_AZ9931_JB",1421160600,90,"\u7518\u8083\u7701"
"63","\u5170\u5dde",101160101,0,"\u4e1c\u98ce",0.51,1,2015-01-13 23:30:00,1,"JC_RADAR_AZ9931_JB",1421163000,90,"\u7518\u8083\u7701"
"64","\u5170\u5dde",101160101,1,"\u4e1c\u5317\u98ce",0.46,1,2015-01-13 21:40:00,1,"JC_RADAR_AZ9931_JB",1421156400,45,"\u7518\u8083\u7701"
"65","\u5170\u5dde",101160101,1,"\u4e1c\u5317\u98ce",0.52,1,2015-01-13 12:40:00,1,"JC_RADAR_AZ9931_JB",1421124000,45,"\u7518\u8083\u7701"
"66","\u5170\u5dde",101160101,2,"\u897f\u5357\u98ce",0.42,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9931_JB",1421149800,225,"\u7518\u8083\u7701"
"67","\u5170\u5dde",101160101,3,"\u4e1c\u5317\u98ce",0.45,1,2015-01-13 13:40:00,1,"JC_RADAR_AZ9931_JB",1421127600,45,"\u7518\u8083\u7701"
"68","\u5170\u5dde",101160101,3,"\u4e1c\u5317\u98ce",0.37,1,2015-01-13 18:40:00,1,"JC_RADAR_AZ9931_JB",1421145600,45,"\u7518\u8083\u7701"
"69","\u5170\u5dde",101160101,4,"\u4e1c\u98ce",0.37,1,2015-01-13 15:40:00,1,"JC_RADAR_AZ9931_JB",1421134800,90,"\u7518\u8083\u7701"
"70","\u5170\u5dde",101160101,4,"\u5317\u98ce",0.33,1,2015-01-13 17:40:00,1,"JC_RADAR_AZ9931_JB",1421142000,0,"\u7518\u8083\u7701"
"71","\u5170\u5dde",101160101,4,"\u5357\u98ce",0.41,1,2015-01-13 14:40:00,1,"JC_RADAR_AZ9931_JB",1421131200,180,"\u7518\u8083\u7701"
"72","\u5170\u5dde",101160101,5,"\u4e1c\u98ce",0.31,1,2015-01-13 16:40:00,1,"JC_RADAR_AZ9931_JB",1421138400,90,"\u7518\u8083\u7701"
"73","\u5317\u4eac",101010100,-1,"\u4e1c\u5317\u98ce",0.63,1,2015-01-13 19:50:00,1,"JC_RADAR_AZ9010_JB",1421149800,45,"\u5317\u4eac\u5e02"
"74","\u5317\u4eac",101010100,-2,"\u4e1c\u5317\u98ce",0.75,1,2015-01-13 09:40:00,1,"JC_RADAR_AZ9010_JB",1421113200,45,"\u5317\u4eac\u5e02"
"75","\u5317\u4eac",101010100,-2,"\u4e1c\u98ce",0.67,1,2015-01-13 01:35:00,1,"JC_RADAR_AZ9010_JB",1421084100,90,"\u5317\u4eac\u5e02"
"76","\u5317\u4eac",101010100,-2,"\u897f\u98ce",0.69,1,2015-01-13 00:35:00,1,"JC_RADAR_AZ9010_JB",1421080500,270,"\u5317\u4eac\u5e02"
"77","\u5317\u4eac",101010100,-4,"\u4e1c\u5317\u98ce",0.78,2,2015-01-13 04:35:00,1,"JC_RADAR_AZ9010_JB",1421094900,45,"\u5317\u4eac\u5e02"
"78","\u5317\u4eac",101010100,-4,"\u4e1c\u5317\u98ce",0.75,1,2015-01-13 00:50:00,1,"JC_RADAR_AZ9010_JB",1421081400,45,"\u5317\u4eac\u5e02"
"79","\u5317\u4eac",101010100,-4,"\u4e1c\u5317\u98ce",0.71,1,2015-01-13 02:35:00,1,"JC_RADAR_AZ9010_JB",1421087700,45,"\u5317\u4eac\u5e02"
"80","\u5317\u4eac",101010100,-4,"\u4e1c\u5317\u98ce",0.71,1,2015-01-13 21:45:00,1,"JC_RADAR_AZ9010_JB",1421156700,45,"\u5317\u4eac\u5e02"
"81","\u5317\u4eac",101010100,-4,"\u4e1c\u5317\u98ce",0.8,1,2015-01-13 08:40:00,1,"JC_RADAR_AZ9010_JB",1421109600,45,"\u5317\u4eac\u5e02"
"82","\u5317\u4eac",101010100,-4,"\u4e1c\u5317\u98ce",0.85,1,2015-01-13 06:40:00,1,"JC_RADAR_AZ9010_JB",1421102400,45,"\u5317\u4eac\u5e02"
"83","\u5317\u4eac",101010100,-4,"\u4e1c\u98ce",0.74,2,2015-01-13 03:35:00,1,"JC_RADAR_AZ9010_JB",1421091300,90,"\u5317\u4eac\u5e02"
"84","\u5317\u4eac",101010100,-4,"\u4e1c\u98ce",0.82,2,2015-01-13 05:35:00,1,"JC_RADAR_AZ9010_JB",1421098500,90,"\u5317\u4eac\u5e02"
"85","\u5317\u4eac",101010100,-4,"\u5317\u98ce",0.75,1,2015-01-13 22:55:00,1,"JC_RADAR_AZ9010_JB",1421160900,0,"\u5317\u4eac\u5e02"
"86","\u5317\u4eac",101010100,-5,"\u4e1c\u5317\u98ce",0.76,1,2015-01-13 23:35:00,1,"JC_RADAR_AZ9010_JB",1421163300,45,"\u5317\u4eac\u5e02"
"87","\u5317\u4eac",101010100,-5,"\u4e1c\u5317\u98ce",0.85,1,2015-01-13 07:40:00,1,"JC_RADAR_AZ9010_JB",1421106000,45,"\u5317\u4eac\u5e02"
"88","\u5317\u4eac",101010100,0,"\u4e1c\u5317\u98ce",0.69,2,2015-01-13 10:40:00,1,"JC_RADAR_AZ9010_JB",1421116800,45,"\u5317\u4eac\u5e02"
"89","\u5317\u4eac",101010100,1,"\u4e1c\u5317\u98ce",0.53,1,2015-01-13 17:40:00,1,"JC_RADAR_AZ9010_JB",1421142000,45,"\u5317\u4eac\u5e02"
"90","\u5317\u4eac",101010100,1,"\u4e1c\u5317\u98ce",0.59,2,2015-01-13 11:40:00,1,"JC_RADAR_AZ9010_JB",1421120400,45,"\u5317\u4eac\u5e02"
"91","\u5317\u4eac",101010100,1,"\u4e1c\u98ce",0.56,1,2015-01-13 18:45:00,1,"JC_RADAR_AZ9010_JB",1421145900,90,"\u5317\u4eac\u5e02"
"92","\u5317\u4eac",101010100,2,"\u4e1c\u98ce",0.54,2,2015-01-13 12:40:00,1,"JC_RADAR_AZ9010_JB",1421124000,90,"\u5317\u4eac\u5e02"
"93","\u5317\u4eac",101010100,3,"\u4e1c\u5357\u98ce",0.47,2,2015-01-13 16:40:00,1,"JC_RADAR_AZ9010_JB",1421138400,135,"\u5317\u4eac\u5e02"
"94","\u5317\u4eac",101010100,3,"\u4e1c\u98ce",0.46,2,2015-01-13 15:45:00,1,"JC_RADAR_AZ9010_JB",1421135100,90,"\u5317\u4eac\u5e02"
"95","\u5317\u4eac",101010100,3,"\u4e1c\u98ce",0.47,2,2015-01-13 14:40:00,1,"JC_RADAR_AZ9010_JB",1421131200,90,"\u5317\u4eac\u5e02"
"96","\u5317\u4eac",101010100,3,"\u4e1c\u98ce",0.51,1,2015-01-13 13:40:00,1,"JC_RADAR_AZ9010_JB",1421127600,90,"\u5317\u4eac\u5e02"
"97","\u5357\u4eac",101190101,4,"\u4e1c\u5317\u98ce",0.97,1,2015-01-13 00:50:00,1,"JC_RADAR_AZ9250_JB",1421081400,45,"\u6c5f\u82cf\u7701"
"98","\u5357\u4eac",101190101,4,"\u4e1c\u5357\u98ce",0.79,3,2015-01-13 05:40:00,1,"JC_RADAR_AZ9250_JB",1421098800,135,"\u6c5f\u82cf\u7701"
"99","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.77,3,2015-01-13 00:35:00,1,"JC_RADAR_AZ9250_JB",1421080500,90,"\u6c5f\u82cf\u7701"
"100","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.78,2,2015-01-13 03:35:00,1,"JC_RADAR_AZ9250_JB",1421091300,90,"\u6c5f\u82cf\u7701"
"101","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.78,3,2015-01-13 09:40:00,1,"JC_RADAR_AZ9250_JB",1421113200,90,"\u6c5f\u82cf\u7701"
"102","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.76,3,2015-01-13 01:35:00,1,"JC_RADAR_AZ9250_JB",1421084100,90,"\u6c5f\u82cf\u7701"
"103","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.76,3,2015-01-13 02:35:00,1,"JC_RADAR_AZ9250_JB",1421087700,90,"\u6c5f\u82cf\u7701"
"104","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.79,3,2015-01-13 04:35:00,1,"JC_RADAR_AZ9250_JB",1421094900,90,"\u6c5f\u82cf\u7701"
"105","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.79,3,2015-01-13 06:40:00,1,"JC_RADAR_AZ9250_JB",1421102400,90,"\u6c5f\u82cf\u7701"
"106","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.8,2,2015-01-13 08:40:00,1,"JC_RADAR_AZ9250_JB",1421109600,90,"\u6c5f\u82cf\u7701"
"107","\u5357\u4eac",101190101,4,"\u4e1c\u98ce",0.8,3,2015-01-13 07:40:00,1,"JC_RADAR_AZ9250_JB",1421106000,90,"\u6c5f\u82cf\u7701"
"108","\u5357\u4eac",101190101,5,"\u4e1c\u5317\u98ce",0.95,2,2015-01-13 18:45:00,1,"JC_RADAR_AZ9250_JB",1421145900,45,"\u6c5f\u82cf\u7701"
"109","\u5357\u4eac",101190101,5,"\u4e1c\u5317\u98ce",0.96,2,2015-01-13 21:45:00,1,"JC_RADAR_AZ9250_JB",1421156700,45,"\u6c5f\u82cf\u7701"
"110","\u5357\u4eac",101190101,5,"\u4e1c\u5317\u98ce",0.94,2,2015-01-13 19:50:00,1,"JC_RADAR_AZ9250_JB",1421149800,45,"\u6c5f\u82cf\u7701"
"111","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.89,2,2015-01-13 11:40:00,1,"JC_RADAR_AZ9250_JB",1421120400,90,"\u6c5f\u82cf\u7701"
"112","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.92,2,2015-01-13 13:40:00,1,"JC_RADAR_AZ9250_JB",1421127600,90,"\u6c5f\u82cf\u7701"
"113","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.95,2,2015-01-13 17:40:00,1,"JC_RADAR_AZ9250_JB",1421142000,90,"\u6c5f\u82cf\u7701"
"114","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.96,2,2015-01-13 22:55:00,1,"JC_RADAR_AZ9250_JB",1421160900,90,"\u6c5f\u82cf\u7701"
"115","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.9,2,2015-01-13 12:35:00,1,"JC_RADAR_AZ9250_JB",1421123700,90,"\u6c5f\u82cf\u7701"
"116","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.94,2,2015-01-13 15:45:00,1,"JC_RADAR_AZ9250_JB",1421135100,90,"\u6c5f\u82cf\u7701"
"117","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.94,2,2015-01-13 16:40:00,1,"JC_RADAR_AZ9250_JB",1421138400,90,"\u6c5f\u82cf\u7701"
"118","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.97,2,2015-01-13 23:35:00,1,"JC_RADAR_AZ9250_JB",1421163300,90,"\u6c5f\u82cf\u7701"
"119","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.93,3,2015-01-13 14:40:00,1,"JC_RADAR_AZ9250_JB",1421131200,90,"\u6c5f\u82cf\u7701"
"120","\u5357\u4eac",101190101,5,"\u4e1c\u98ce",0.79,3,2015-01-13 10:40:00,1,"JC_RADAR_AZ9250_JB",1421116800,90,"\u6c5f\u82cf\u7701"
"121","\u5357\u5b81",101300101,10,"\u4e1c\u98ce",0.77,2,2015-01-13 23:30:00,1,"JC_RADAR_AZ9771_JB",1421163000,90,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"122","\u5357\u5b81",101300101,10,"\u897f\u98ce",0.86,1,2015-01-13 00:30:00,1,"JC_RADAR_AZ9771_JB",1421080200,270,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"123","\u5357\u5b81",101300101,11,"\u4e1c\u98ce",0.75,2,2015-01-13 22:30:00,1,"JC_RADAR_AZ9771_JB",1421159400,90,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"124","\u5357\u5b81",101300101,11,"\u4e1c\u98ce",0.79,2,2015-01-13 21:30:00,1,"JC_RADAR_AZ9771_JB",1421155800,90,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"125","\u5357\u5b81",101300101,11,"\u5317\u98ce",0.83,1,2015-01-13 09:30:00,1,"JC_RADAR_AZ9771_JB",1421112600,0,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"126","\u5357\u5b81",101300101,13,"\u4e1c\u5317\u98ce",0.69,3,2015-01-13 19:30:00,1,"JC_RADAR_AZ9771_JB",1421148600,45,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"127","\u5357\u5b81",101300101,13,"\u897f\u98ce",0.7,1,2015-01-13 10:30:00,1,"JC_RADAR_AZ9771_JB",1421116200,270,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"128","\u5357\u5b81",101300101,14,"\u4e1c\u5317\u98ce",0.63,2,2015-01-13 18:30:00,1,"JC_RADAR_AZ9771_JB",1421145000,45,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"129","\u5357\u5b81",101300101,14,"\u4e1c\u5317\u98ce",0.61,2,2015-01-13 11:30:00,1,"JC_RADAR_AZ9771_JB",1421119800,45,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"130","\u5357\u5b81",101300101,15,"\u4e1c\u5317\u98ce",0.61,1,2015-01-13 12:30:00,1,"JC_RADAR_AZ9771_JB",1421123400,45,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
"131","\u5357\u5b81",101300101,16,"\u5317\u98ce",0.55,1,2015-01-13 17:30:00,1,"JC_RADAR_AZ9771_JB",1421141400,0,"\u5e7f\u897f\u58ee\u65cf\u81ea\u6cbb\u533a"
